bairro_group,bairro,room_type,price,minimo_noites,numero_de_reviews,reviews_por_mes,calculado_host_listings_count,disponibilidade_365
Brooklyn,Bedford-Stuyvesant,Private room,57.0,2.0,151.0,4.93,3.0,168.0
Brooklyn,Greenpoint,Private room,150.0,2.0,37.0,1.23,1.0,168.0
Brooklyn,Greenpoint,Private room,45.0,2.0,85.0,2.73,3.0,171.0
Queens,East Elmhurst,Private room,33.0,1.0,78.0,3.5,2.0,139.0
Queens,East Elmhurst,Private room,45.0,1.0,78.0,3.5,2.0,175.0
Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,200.0,2.0,46.0,1.5,1.0,234.0
Queens,East Elmhurst,Private room,45.0,1.0,78.0,3.5,2.0,155.0
Brooklyn,Greenpoint,Entire home/apt,170.0,3.0,37.0,1.18,1.0,258.0
Brooklyn,East New York,Private room,45.0,2.0,37.0,1.21,2.0,158.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,169.0,2.0,67.0,2.27,3.0,250.0
Manhattan,East Harlem,Private room,105.0,2.0,85.0,2.79,1.0,117.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,75.0,2.0,68.0,2.28,1.0,232.0
Brooklyn,Williamsburg,Entire home/apt,125.0,1.0,112.0,3.65,1.0,221.0
Queens,Flushing,Private room,48.0,1.0,52.0,2.03,2.0,168.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,95.0,4.0,68.0,2.3,1.0,168.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,130.0,2.0,168.0,5.45,1.0,203.0
Brooklyn,Crown Heights,Private room,80.0,4.0,46.0,1.94,2.0,272.0
Manhattan,Harlem,Private room,60.0,2.0,119.0,3.82,1.0,198.0
Brooklyn,Bay Ridge,Entire home/apt,139.0,2.0,93.0,3.02,1.0,217.0
Bronx,Concourse,Private room,60.0,2.0,53.0,1.8,2.0,169.0
Bronx,Concourse,Private room,50.0,2.0,63.0,2.06,2.0,110.0
Manhattan,West Village,Entire home/apt,190.0,1.0,86.0,2.76,1.0,236.0
Manhattan,Theater District,Private room,100.0,1.0,36.0,1.18,1.0,168.0
Brooklyn,Williamsburg,Entire home/apt,114.0,4.0,41.0,1.44,1.0,168.0
Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,190.0,4.0,26.0,1.18,1.0,145.0
Manhattan,Harlem,Entire home/apt,110.0,3.0,79.0,3.69,1.0,257.0
Queens,Glendale,Entire home/apt,95.0,4.0,63.0,2.21,1.0,101.0
Manhattan,Washington Heights,Private room,53.0,1.0,165.0,5.35,2.0,120.0
Manhattan,Lower East Side,Entire home/apt,205.0,3.0,102.0,3.36,1.0,117.0
Brooklyn,Greenpoint,Entire home/apt,89.0,3.0,69.0,2.25,1.0,168.0
Brooklyn,Carroll Gardens,Entire home/apt,169.0,1.0,82.0,2.67,2.0,152.0
Brooklyn,Williamsburg,Entire home/apt,116.0,1.0,55.0,1.89,1.0,168.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,165.0,2.0,92.0,2.97,1.0,127.0
Manhattan,Greenwich Village,Entire home/apt,275.0,1.0,81.0,2.64,1.0,258.0
Brooklyn,Greenpoint,Entire home/apt,150.0,2.0,30.0,1.01,2.0,168.0
Manhattan,East Harlem,Private room,75.0,1.0,91.0,2.95,1.0,188.0
Manhattan,Midtown,Entire home/apt,145.0,1.0,51.0,1.69,1.0,168.0
Queens,East Elmhurst,Private room,40.0,1.0,78.0,3.5,2.0,154.0
Brooklyn,Sunset Park,Entire home/apt,90.0,2.0,108.0,3.52,1.0,144.0
Manhattan,Inwood,Private room,69.0,2.0,41.0,1.34,3.0,180.0
Bronx,Schuylerville,Private room,46.0,4.0,43.0,1.65,3.0,135.0
Brooklyn,Red Hook,Entire home/apt,115.0,2.0,124.0,5.04,1.0,275.0
Manhattan,Chinatown,Entire home/apt,160.0,3.0,40.0,1.35,2.0,124.0
Brooklyn,Crown Heights,Private room,60.0,2.0,29.0,1.02,2.0,168.0
Manhattan,West Village,Entire home/apt,180.0,3.0,46.0,1.51,1.0,168.0
Manhattan,Harlem,Private room,80.0,2.0,94.0,3.25,1.0,167.0
Brooklyn,Crown Heights,Entire home/apt,171.0,3.0,77.0,2.72,2.0,244.0
Manhattan,Upper East Side,Entire home/apt,100.0,3.0,26.0,1.18,3.0,250.0
Manhattan,Chelsea,Entire home/apt,196.0,3.0,90.0,3.09,2.0,186.0
Brooklyn,Williamsburg,Entire home/apt,122.0,3.0,43.0,1.41,1.0,146.0
Manhattan,Harlem,Private room,75.0,1.0,81.0,2.64,1.0,158.0
Brooklyn,East Flatbush,Private room,90.0,1.0,30.0,1.16,3.0,244.0
Manhattan,Harlem,Private room,25.0,2.0,102.0,3.33,1.0,99.0
Brooklyn,Bedford-Stuyvesant,Shared room,31.0,4.0,114.0,3.72,3.0,168.0
Brooklyn,South Slope,Private room,75.0,2.0,25.0,1.06,1.0,168.0
Brooklyn,East Flatbush,Entire home/apt,75.0,1.0,82.0,3.16,1.0,179.0
Brooklyn,Williamsburg,Private room,60.0,2.0,27.0,1.02,2.0,168.0
Brooklyn,Williamsburg,Entire home/apt,100.0,2.0,36.0,1.19,1.0,168.0
Brooklyn,Bushwick,Entire home/apt,125.0,2.0,103.0,3.57,1.0,185.0
Manhattan,Financial District,Entire home/apt,235.0,2.0,123.0,4.05,1.0,235.0
Queens,East Elmhurst,Private room,40.0,1.0,128.0,4.36,2.0,145.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,120.0,3.0,77.0,2.53,2.0,168.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,125.0,2.0,111.0,3.67,1.0,255.0
Manhattan,Harlem,Private room,80.0,1.0,139.0,4.59,2.0,168.0
Brooklyn,Crown Heights,Private room,75.0,2.0,75.0,2.56,1.0,275.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,169.0,2.0,54.0,1.92,3.0,259.0
Brooklyn,Red Hook,Entire home/apt,93.0,2.0,37.0,1.32,1.0,222.0
Brooklyn,Fort Greene,Entire home/apt,95.0,1.0,85.0,2.93,1.0,168.0
Brooklyn,Cobble Hill,Private room,70.0,2.0,38.0,1.33,3.0,168.0
Brooklyn,Bedford-Stuyvesant,Private room,69.0,2.0,90.0,3.1,1.0,106.0
Manhattan,Chelsea,Entire home/apt,233.0,2.0,92.0,3.08,1.0,219.0
Manhattan,Harlem,Entire home/apt,220.0,3.0,56.0,2.01,1.0,256.0
Manhattan,East Harlem,Entire home/apt,105.0,1.0,124.0,4.18,3.0,168.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,150.0,2.0,112.0,3.88,2.0,195.0
Brooklyn,Williamsburg,Entire home/apt,250.0,4.0,42.0,1.41,1.0,126.0
Manhattan,East Harlem,Private room,99.0,1.0,109.0,3.61,2.0,168.0
Brooklyn,Windsor Terrace,Entire home/apt,98.0,1.0,122.0,4.13,1.0,127.0
Brooklyn,Park Slope,Entire home/apt,165.0,1.0,108.0,3.62,2.0,130.0
Manhattan,Harlem,Private room,158.0,1.0,132.0,4.37,2.0,238.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,250.0,3.0,57.0,2.09,1.0,258.0
Manhattan,Chinatown,Entire home/apt,200.0,2.0,45.0,1.64,1.0,159.0
Brooklyn,Bedford-Stuyvesant,Private room,89.0,2.0,35.0,1.35,2.0,139.0
Manhattan,Washington Heights,Private room,60.0,3.0,51.0,1.78,1.0,168.0
Bronx,Soundview,Entire home/apt,60.0,2.0,105.0,3.61,1.0,131.0
Brooklyn,Prospect Heights,Entire home/apt,170.0,2.0,154.0,5.2,1.0,235.0
Manhattan,Washington Heights,Private room,25.0,3.0,34.0,1.46,1.0,139.0
Brooklyn,Gravesend,Private room,35.0,3.0,52.0,1.78,2.0,168.0
Manhattan,Upper East Side,Private room,99.0,3.0,79.0,2.75,1.0,107.0
Manhattan,Roosevelt Island,Private room,75.0,1.0,99.0,3.47,2.0,156.0
Manhattan,Upper East Side,Private room,117.0,3.0,67.0,2.26,1.0,99.0
Brooklyn,East New York,Entire home/apt,84.0,3.0,65.0,2.43,2.0,132.0
Manhattan,East Harlem,Private room,88.0,1.0,99.0,3.31,2.0,112.0
Brooklyn,Bay Ridge,Entire home/apt,100.0,2.0,109.0,3.67,1.0,216.0
Manhattan,Morningside Heights,Entire home/apt,130.0,2.0,56.0,1.9,1.0,168.0
Manhattan,Chelsea,Entire home/apt,230.0,1.0,27.0,1.83,1.0,189.0
Brooklyn,Prospect Heights,Private room,85.0,1.0,171.0,5.85,2.0,215.0
Brooklyn,Bushwick,Private room,30.0,2.0,54.0,1.87,2.0,179.0
Manhattan,Lower East Side,Private room,174.0,2.0,100.0,3.34,1.0,145.0
Manhattan,Lower East Side,Entire home/apt,200.0,4.0,72.0,2.94,1.0,109.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,140.0,2.0,54.0,1.91,1.0,267.0
Queens,Sunnyside,Private room,32.0,5.0,47.0,1.61,2.0,266.0
Manhattan,Upper West Side,Private room,53.0,1.0,39.0,1.39,1.0,168.0
Manhattan,SoHo,Entire home/apt,169.0,1.0,61.0,2.04,1.0,173.0
Manhattan,East Village,Entire home/apt,169.0,3.0,85.0,2.87,1.0,208.0
Manhattan,East Village,Private room,90.0,1.0,78.0,3.5,3.0,272.0
Manhattan,Chinatown,Private room,91.0,1.0,49.0,1.86,3.0,111.0
Brooklyn,Bushwick,Private room,40.0,3.0,34.0,1.16,1.0,168.0
Brooklyn,Bushwick,Entire home/apt,240.0,3.0,84.0,2.95,1.0,237.0
Bronx,Concourse Village,Private room,45.0,5.0,46.0,1.55,1.0,174.0
Manhattan,Harlem,Private room,69.0,2.0,70.0,2.38,2.0,168.0
Queens,Elmhurst,Private room,55.0,6.0,69.0,2.44,2.0,253.0
Manhattan,Lower East Side,Private room,97.0,1.0,121.0,4.11,3.0,127.0
Manhattan,Lower East Side,Private room,99.0,1.0,125.0,4.31,3.0,119.0
Queens,Rosedale,Private room,45.0,3.0,70.0,2.38,2.0,281.0
Queens,Jamaica,Private room,47.0,3.0,29.0,1.02,2.0,126.0
Brooklyn,Sunset Park,Entire home/apt,195.0,2.0,59.0,2.03,1.0,168.0
Manhattan,Morningside Heights,Private room,100.0,5.0,32.0,1.2,1.0,168.0
Brooklyn,Williamsburg,Entire home/apt,155.0,3.0,53.0,1.97,1.0,110.0
Brooklyn,Greenpoint,Private room,59.0,3.0,64.0,2.24,1.0,162.0
Manhattan,Harlem,Private room,118.0,1.0,95.0,3.93,2.0,224.0
Brooklyn,Fort Hamilton,Entire home/apt,87.0,1.0,116.0,3.99,1.0,242.0
Manhattan,West Village,Entire home/apt,215.0,2.0,28.0,1.0,1.0,168.0
Brooklyn,Greenpoint,Entire home/apt,200.0,2.0,35.0,1.19,2.0,168.0
Manhattan,Lower East Side,Entire home/apt,250.0,3.0,67.0,3.35,1.0,149.0
Brooklyn,East Flatbush,Entire home/apt,165.0,3.0,55.0,1.95,1.0,171.0
Brooklyn,Crown Heights,Entire home/apt,206.0,3.0,42.0,1.46,1.0,168.0
Brooklyn,Greenpoint,Private room,55.0,2.0,62.0,2.11,3.0,168.0
Staten Island,St. George,Entire home/apt,120.0,2.0,116.0,4.0,1.0,191.0
Manhattan,Upper West Side,Entire home/apt,165.0,1.0,152.0,5.32,1.0,228.0
Bronx,Pelham Gardens,Entire home/apt,119.0,3.0,75.0,2.74,1.0,146.0
Manhattan,East Harlem,Private room,65.0,1.0,78.0,6.38,2.0,199.0
Manhattan,East Harlem,Private room,103.0,1.0,149.0,5.06,2.0,215.0
Brooklyn,Bushwick,Private room,46.0,1.0,63.0,2.32,3.0,168.0
Queens,Forest Hills,Entire home/apt,95.0,2.0,153.0,5.31,2.0,106.0
Brooklyn,Coney Island,Entire home/apt,115.0,2.0,63.0,2.23,2.0,140.0
Manhattan,Chelsea,Entire home/apt,169.0,1.0,86.0,3.04,1.0,261.0
Manhattan,East Harlem,Private room,70.0,2.0,89.0,3.28,2.0,249.0
Manhattan,Upper West Side,Entire home/apt,169.0,3.0,81.0,3.01,1.0,152.0
Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,99.0,2.0,26.0,2.05,1.0,272.0
Manhattan,Harlem,Private room,120.0,2.0,29.0,1.03,2.0,168.0
Manhattan,East Harlem,Private room,47.0,2.0,60.0,2.52,2.0,233.0
Brooklyn,Williamsburg,Entire home/apt,130.0,3.0,66.0,2.36,1.0,257.0
Bronx,Pelham Bay,Entire home/apt,89.0,2.0,94.0,3.2,1.0,252.0
Manhattan,East Village,Private room,85.0,1.0,78.0,3.5,3.0,252.0
Manhattan,SoHo,Private room,109.0,1.0,63.0,2.23,1.0,168.0
Brooklyn,Greenpoint,Entire home/apt,208.0,4.0,61.0,2.26,1.0,255.0
Manhattan,East Village,Private room,78.0,1.0,38.0,1.3,2.0,138.0
Brooklyn,Brooklyn Heights,Entire home/apt,270.0,4.0,48.0,1.73,1.0,172.0
Queens,Rego Park,Private room,30.0,1.0,120.0,4.1,2.0,112.0
Manhattan,Chelsea,Entire home/apt,169.0,3.0,35.0,1.61,2.0,179.0
Manhattan,Washington Heights,Private room,70.0,1.0,26.0,1.08,1.0,168.0
Manhattan,Midtown,Entire home/apt,200.0,2.0,43.0,1.48,1.0,168.0
Queens,East Elmhurst,Private room,64.0,1.0,44.0,2.21,1.0,168.0
Manhattan,Chinatown,Private room,63.0,3.0,31.0,1.09,2.0,218.0
Brooklyn,Bedford-Stuyvesant,Private room,45.0,2.0,61.0,2.4,3.0,110.0
Brooklyn,Sunset Park,Private room,30.0,1.0,27.0,1.64,2.0,168.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,100.0,4.0,77.0,2.66,2.0,100.0
Manhattan,East Village,Private room,74.0,2.0,29.0,1.01,3.0,168.0
Staten Island,St. George,Entire home/apt,180.0,2.0,59.0,2.21,1.0,135.0
Brooklyn,Sheepshead Bay,Entire home/apt,179.0,2.0,101.0,3.53,1.0,211.0
Queens,Springfield Gardens,Entire home/apt,95.0,1.0,78.0,3.5,2.0,253.0
Brooklyn,Crown Heights,Entire home/apt,169.0,2.0,31.0,1.15,3.0,175.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,85.0,3.0,35.0,1.22,1.0,168.0
Manhattan,Midtown,Entire home/apt,260.0,2.0,64.0,2.36,1.0,131.0
Brooklyn,Greenpoint,Entire home/apt,160.0,2.0,91.0,3.35,2.0,101.0
Manhattan,Lower East Side,Entire home/apt,250.0,1.0,67.0,2.46,1.0,185.0
Manhattan,East Village,Entire home/apt,150.0,3.0,28.0,1.03,1.0,168.0
Brooklyn,Bushwick,Private room,80.0,3.0,78.0,6.17,3.0,191.0
Brooklyn,Bushwick,Private room,70.0,3.0,174.0,6.03,3.0,202.0
Manhattan,Kips Bay,Entire home/apt,200.0,3.0,72.0,2.55,1.0,249.0
Manhattan,Harlem,Entire home/apt,175.0,2.0,145.0,5.0,2.0,127.0
Manhattan,East Village,Entire home/apt,175.0,2.0,35.0,1.22,1.0,168.0
Brooklyn,Williamsburg,Entire home/apt,200.0,1.0,63.0,2.29,1.0,270.0
Brooklyn,Kensington,Private room,40.0,1.0,122.0,4.21,3.0,222.0
Queens,Sunnyside,Private room,50.0,1.0,72.0,2.98,2.0,129.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,110.0,3.0,116.0,4.03,1.0,216.0
Manhattan,Washington Heights,Private room,73.0,5.0,41.0,1.45,3.0,228.0
Queens,Astoria,Entire home/apt,180.0,2.0,70.0,2.64,1.0,175.0
Queens,Douglaston,Entire home/apt,99.0,1.0,49.0,1.7,1.0,247.0
Manhattan,Chelsea,Private room,100.0,5.0,66.0,2.37,2.0,99.0
Manhattan,Kips Bay,Entire home/apt,250.0,5.0,69.0,2.44,1.0,163.0
Manhattan,East Village,Entire home/apt,160.0,3.0,31.0,1.08,1.0,136.0
Manhattan,Harlem,Private room,70.0,4.0,35.0,1.24,1.0,168.0
Manhattan,Chelsea,Private room,289.0,2.0,128.0,4.52,1.0,252.0
Brooklyn,Williamsburg,Private room,29.0,2.0,58.0,2.02,2.0,168.0
Bronx,Highbridge,Private room,75.0,1.0,127.0,4.45,1.0,134.0
Queens,Far Rockaway,Private room,35.0,1.0,61.0,2.12,2.0,124.0
Queens,Far Rockaway,Private room,35.0,1.0,42.0,1.52,2.0,124.0
Brooklyn,Bedford-Stuyvesant,Private room,65.0,5.0,69.0,2.4,1.0,104.0
Brooklyn,Williamsburg,Private room,99.0,3.0,46.0,1.62,2.0,141.0
Manhattan,West Village,Entire home/apt,169.0,2.0,93.0,3.38,1.0,251.0
Staten Island,St. George,Entire home/apt,65.0,4.0,96.0,3.42,2.0,147.0
Manhattan,Gramercy,Private room,250.0,3.0,33.0,1.18,1.0,167.0
Manhattan,Upper East Side,Entire home/apt,126.0,1.0,31.0,1.12,1.0,168.0
Queens,Cambria Heights,Entire home/apt,169.0,2.0,65.0,2.33,1.0,263.0
Manhattan,Washington Heights,Entire home/apt,75.0,4.0,75.0,2.64,1.0,166.0
Queens,Howard Beach,Entire home/apt,100.0,3.0,37.0,1.42,1.0,168.0
Brooklyn,Bedford-Stuyvesant,Private room,60.0,2.0,32.0,1.15,1.0,168.0
Manhattan,East Village,Private room,72.0,1.0,134.0,4.69,2.0,251.0
Brooklyn,Williamsburg,Private room,100.0,1.0,82.0,2.95,1.0,168.0
Queens,Corona,Entire home/apt,149.0,2.0,51.0,1.9,1.0,242.0
Queens,Rego Park,Private room,31.0,1.0,37.0,1.3,2.0,168.0
Brooklyn,Canarsie,Entire home/apt,59.0,2.0,68.0,3.5,1.0,240.0
Queens,Astoria,Entire home/apt,75.0,1.0,73.0,2.75,1.0,273.0
Manhattan,Little Italy,Entire home/apt,155.0,1.0,67.0,2.45,1.0,189.0
Brooklyn,Williamsburg,Entire home/apt,169.0,2.0,76.0,2.69,1.0,209.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,120.0,2.0,131.0,5.23,1.0,159.0
Queens,Flushing,Entire home/apt,110.0,3.0,75.0,3.07,2.0,174.0
Manhattan,Upper East Side,Private room,99.0,2.0,154.0,5.42,1.0,145.0
Brooklyn,Bushwick,Private room,36.0,2.0,83.0,2.95,2.0,155.0
Manhattan,Upper East Side,Shared room,35.0,1.0,118.0,4.21,2.0,168.0
Manhattan,Upper East Side,Shared room,35.0,1.0,115.0,4.06,2.0,168.0
Manhattan,East Village,Private room,73.0,1.0,116.0,4.07,2.0,238.0
Brooklyn,Park Slope,Entire home/apt,115.0,2.0,97.0,3.68,1.0,168.0
Staten Island,Huguenot,Entire home/apt,180.0,1.0,136.0,4.81,1.0,136.0
Brooklyn,Windsor Terrace,Private room,45.0,1.0,108.0,3.8,3.0,243.0
Brooklyn,Bushwick,Entire home/apt,109.0,3.0,72.0,2.55,2.0,140.0
Brooklyn,Bushwick,Entire home/apt,149.0,3.0,70.0,2.51,3.0,170.0
Manhattan,Chelsea,Entire home/apt,190.0,1.0,132.0,5.17,1.0,252.0
Queens,Jamaica,Private room,65.0,1.0,78.0,3.5,3.0,159.0
Brooklyn,Bedford-Stuyvesant,Private room,55.0,1.0,102.0,3.66,3.0,121.0
Manhattan,Chinatown,Entire home/apt,178.0,1.0,146.0,5.28,1.0,212.0
Queens,Jamaica,Private room,80.0,1.0,129.0,5.19,3.0,180.0
Brooklyn,Crown Heights,Entire home/apt,88.0,4.0,66.0,2.35,1.0,168.0
Manhattan,Upper East Side,Entire home/apt,225.0,3.0,62.0,2.27,1.0,234.0
Brooklyn,Flatbush,Entire home/apt,140.0,3.0,26.0,1.09,2.0,161.0
Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,100.0,1.0,38.0,1.34,1.0,168.0
Brooklyn,Coney Island,Entire home/apt,99.0,2.0,68.0,2.51,2.0,125.0
Manhattan,Flatiron District,Entire home/apt,255.0,3.0,90.0,3.21,1.0,194.0
Brooklyn,Park Slope,Private room,60.0,1.0,86.0,3.14,1.0,117.0
Queens,Rego Park,Entire home/apt,125.0,2.0,67.0,2.58,1.0,278.0
Brooklyn,Bedford-Stuyvesant,Private room,47.0,4.0,36.0,1.28,1.0,168.0
Brooklyn,Williamsburg,Private room,80.0,1.0,58.0,2.08,2.0,120.0
Queens,Bayside,Private room,65.0,3.0,40.0,1.51,2.0,148.0
Manhattan,Inwood,Entire home/apt,199.0,2.0,49.0,1.81,3.0,147.0
Manhattan,Hell's Kitchen,Entire home/apt,134.0,1.0,81.0,2.96,2.0,168.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,125.0,2.0,104.0,3.69,1.0,268.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,100.0,2.0,50.0,3.12,2.0,235.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,122.0,4.0,59.0,2.11,1.0,217.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,160.0,2.0,45.0,1.61,2.0,168.0
Manhattan,Harlem,Private room,79.0,2.0,72.0,2.59,1.0,160.0
Manhattan,Morningside Heights,Entire home/apt,139.0,1.0,77.0,2.79,1.0,168.0
Brooklyn,South Slope,Entire home/apt,90.0,3.0,76.0,2.75,1.0,248.0
Queens,Long Island City,Private room,58.0,1.0,74.0,2.66,2.0,281.0
Manhattan,Upper East Side,Private room,126.0,1.0,120.0,4.28,2.0,148.0
Manhattan,Upper East Side,Private room,129.0,1.0,117.0,4.2,2.0,155.0
Manhattan,Upper East Side,Private room,119.0,1.0,120.0,4.34,2.0,147.0
Brooklyn,Brooklyn Heights,Entire home/apt,199.0,3.0,35.0,1.25,1.0,168.0
Brooklyn,Bedford-Stuyvesant,Private room,65.0,1.0,140.0,5.0,1.0,144.0
Brooklyn,Crown Heights,Private room,65.0,1.0,51.0,1.83,1.0,168.0
Staten Island,Arrochar,Entire home/apt,122.0,1.0,52.0,2.0,3.0,219.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,161.0,2.0,45.0,1.65,2.0,270.0
Staten Island,West Brighton,Private room,49.0,2.0,45.0,1.62,3.0,276.0
Brooklyn,Bedford-Stuyvesant,Private room,70.0,3.0,27.0,1.81,1.0,168.0
Queens,Bayside,Private room,49.0,3.0,29.0,1.07,2.0,96.0
Manhattan,Upper East Side,Entire home/apt,105.0,5.0,117.0,4.29,3.0,187.0
Manhattan,Harlem,Private room,89.0,3.0,49.0,1.76,1.0,157.0
Brooklyn,Williamsburg,Private room,83.0,1.0,46.0,1.69,2.0,192.0
Brooklyn,Williamsburg,Entire home/apt,210.0,2.0,35.0,1.56,1.0,170.0
Manhattan,East Harlem,Private room,103.0,2.0,137.0,5.12,2.0,208.0
Manhattan,East Harlem,Private room,90.0,2.0,110.0,4.04,2.0,237.0
Staten Island,Tompkinsville,Entire home/apt,75.0,4.0,117.0,4.31,3.0,173.0
Queens,Bayside,Private room,50.0,3.0,35.0,1.29,2.0,145.0
Queens,Bayside,Private room,60.0,3.0,30.0,1.1,2.0,169.0
Staten Island,Tompkinsville,Entire home/apt,95.0,4.0,54.0,2.06,1.0,168.0
Manhattan,East Harlem,Entire home/apt,115.0,1.0,161.0,5.78,2.0,156.0
Queens,Springfield Gardens,Private room,65.0,1.0,78.0,3.5,2.0,168.0
Queens,Rockaway Beach,Entire home/apt,120.0,1.0,113.0,4.07,2.0,133.0
Queens,Springfield Gardens,Private room,65.0,1.0,78.0,3.5,2.0,168.0
Manhattan,Upper West Side,Private room,89.0,5.0,55.0,2.02,1.0,168.0
Queens,Jamaica,Private room,80.0,1.0,177.0,3.5,3.0,180.0
Queens,Long Island City,Private room,71.0,3.0,102.0,3.66,2.0,173.0
Brooklyn,Brooklyn Heights,Private room,150.0,2.0,61.0,2.36,1.0,117.0
Manhattan,Upper East Side,Entire home/apt,95.0,1.0,89.0,3.72,1.0,168.0
Manhattan,Financial District,Entire home/apt,110.0,3.0,32.0,1.17,1.0,272.0
Manhattan,East Harlem,Entire home/apt,177.0,2.0,130.0,4.8,1.0,267.0
Manhattan,Midtown,Entire home/apt,199.0,2.0,70.0,2.65,1.0,263.0
Manhattan,Harlem,Private room,79.0,2.0,36.0,3.17,1.0,218.0
Manhattan,Harlem,Entire home/apt,149.0,3.0,80.0,2.92,2.0,268.0
Manhattan,Financial District,Entire home/apt,220.0,2.0,108.0,3.92,1.0,225.0
Brooklyn,Coney Island,Entire home/apt,110.0,2.0,57.0,2.13,2.0,144.0
Manhattan,East Harlem,Private room,65.0,1.0,81.0,2.93,1.0,168.0
Brooklyn,Crown Heights,Private room,39.0,1.0,81.0,2.99,2.0,220.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,160.0,5.0,59.0,2.4,2.0,243.0
Queens,Flushing,Private room,47.0,3.0,92.0,3.4,2.0,172.0
Queens,Long Island City,Entire home/apt,145.0,5.0,23.0,2.15,1.0,173.0
Bronx,Tremont,Entire home/apt,150.0,1.0,43.0,1.57,1.0,179.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,148.0,1.0,37.0,1.44,1.0,168.0
Manhattan,Upper West Side,Private room,95.0,1.0,26.0,1.04,2.0,168.0
Queens,Middle Village,Entire home/apt,90.0,6.0,26.0,2.7,1.0,237.0
Manhattan,West Village,Entire home/apt,169.0,1.0,39.0,1.43,1.0,177.0
Queens,Whitestone,Private room,45.0,1.0,84.0,5.35,2.0,157.0
Brooklyn,Bushwick,Private room,80.0,3.0,172.0,6.37,3.0,169.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,150.0,2.0,69.0,2.86,2.0,278.0
Brooklyn,Williamsburg,Private room,55.0,3.0,34.0,1.26,1.0,259.0
Manhattan,Lower East Side,Private room,155.0,3.0,27.0,1.11,1.0,168.0
Manhattan,West Village,Entire home/apt,139.0,3.0,29.0,1.05,1.0,168.0
Queens,Rego Park,Entire home/apt,69.0,3.0,90.0,3.25,1.0,111.0
Queens,Elmhurst,Private room,85.0,1.0,67.0,2.47,3.0,173.0
Bronx,Concourse,Entire home/apt,145.0,2.0,76.0,3.04,1.0,139.0
Brooklyn,Crown Heights,Private room,85.0,1.0,106.0,5.58,2.0,102.0
Staten Island,Stapleton,Entire home/apt,70.0,1.0,177.0,3.5,1.0,230.0
Brooklyn,Sunset Park,Entire home/apt,300.0,3.0,86.0,3.41,1.0,269.0
Manhattan,East Harlem,Entire home/apt,150.0,3.0,102.0,3.78,3.0,222.0
Brooklyn,Bushwick,Entire home/apt,120.0,2.0,76.0,2.78,2.0,270.0
Manhattan,Morningside Heights,Private room,45.0,1.0,76.0,2.83,2.0,168.0
Manhattan,Little Italy,Entire home/apt,195.0,4.0,30.0,1.1,1.0,168.0
Brooklyn,Bushwick,Private room,53.0,1.0,49.0,1.86,3.0,105.0
Queens,Maspeth,Entire home/apt,100.0,2.0,87.0,3.19,1.0,245.0
Manhattan,Chelsea,Entire home/apt,95.0,1.0,105.0,3.87,1.0,98.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,82.0,2.0,134.0,4.93,2.0,238.0
Manhattan,Chelsea,Private room,105.0,1.0,132.0,4.81,2.0,103.0
Brooklyn,Park Slope,Private room,159.0,1.0,73.0,2.69,1.0,166.0
Brooklyn,Bedford-Stuyvesant,Entire home/apt,300.0,2.0,95.0,3.51,2.0,229.0
Manhattan,Harlem,Private room,67.0,2.0,28.0,1.04,2.0,132.0
Queens,Sunnyside,Private room,95.0,2.0,36.0,1.37,1.0,168.0
Staten Island,St. George,Entire home/apt,72.0,4.0,97.0,3.71,2.0,152.0
Queens,Richmond Hill,Private room,95.0,3.0,26.0,1.38,1.0,160.0
Queens,Long Island City,Private room,35.0,1.0,90.0,3.31,2.0,273.0
Brooklyn,Greenpoint,Entire home/apt,175.0,5.0,72.0,2.73,2.0,198.0
Manhattan,Roosevelt Island,Private room,100.0,2.0,97.0,3.57,2.0,142.0
